pathway,rep,drug,rho
DNA replication,13,Palbociclib,0.13129023822265978
DNA replication,13,Docetaxel,0.1158268241953014
DNA replication,13,Cisplatin,0.12603894817790276
DNA replication,13,AZD7762,0.1482397592359703
DNA replication,13,AZD6738,0.10666147400567863
DNA replication,13,Talazoparib,0.09733879191499922
DNA replication,13,Niraparib,0.1303820585434954
DNA replication,13,Olaparib,0.0712364000321129
DNA replication,13,Ribociclib,0.06773024969629604
DNA replication,13,Trametinib,0.12175578498242876
DNA replication,13,Erlotinib,0.06613944135034336
DNA replication,13,Selumetinib,0.12640810864837995
DNA replication,14,MK-1775,0.01445600933574809
DNA replication,14,Paclitaxel,-0.06320916110537429
DNA replication,14,Gefitinib,0.04732148176706591
DNA replication,14,Gemcitabine,-0.011187485349633933
DNA replication,14,5-Fluorouracil,0.027304693799010432
DNA replication,14,Palbociclib,-0.03871740682434702
DNA replication,14,Docetaxel,-0.018410647882667837
DNA replication,14,Cisplatin,-0.03571850685999437
DNA replication,14,AZD7762,0.013619670400981236
DNA replication,14,AZD6738,-0.01983595730638916
DNA replication,14,Talazoparib,-0.017611263995053323
DNA replication,14,Niraparib,-0.04795647090135378
DNA replication,14,Olaparib,-0.05613044927482557
DNA replication,14,Ribociclib,0.03617004293146723
DNA replication,14,Trametinib,0.042547906553265444
DNA replication,14,Erlotinib,0.0611040400850118
DNA replication,14,Selumetinib,0.006497918986667391
DNA replication,15,MK-1775,0.06473723885542772
DNA replication,15,Paclitaxel,0.04644164317815696
DNA replication,15,Gefitinib,0.006303884305182164
DNA replication,15,Gemcitabine,0.07117514166141993
DNA replication,15,5-Fluorouracil,0.11245399008686358
DNA replication,15,Palbociclib,0.10551010248706055
DNA replication,15,Docetaxel,0.0730606715110199
DNA replication,15,Cisplatin,0.06971538436234591
DNA replication,15,AZD7762,0.10560742976853169
DNA replication,15,AZD6738,0.11872042466336073
DNA replication,15,Talazoparib,0.04589491854568993
DNA replication,15,Niraparib,0.0749500191044224
DNA replication,15,Olaparib,0.013363112155266392
DNA replication,15,Ribociclib,0.09884331406175202
DNA replication,15,Trametinib,0.09376719656805901
DNA replication,15,Erlotinib,0.02376304903361067
DNA replication,15,Selumetinib,0.11455080683692186
DNA replication,16,MK-1775,-0.17299996480461616
DNA replication,16,Paclitaxel,-0.05451843168449477
DNA replication,16,Gefitinib,-0.012885559103976133
DNA replication,16,Gemcitabine,-0.12584576462661493
DNA replication,16,5-Fluorouracil,-0.06123654035357789
DNA replication,16,Palbociclib,-0.11431016768363404
DNA replication,16,Docetaxel,-0.043198055254901155
DNA replication,16,Cisplatin,-0.11162641549277794
DNA replication,16,AZD7762,-0.1328376841805491
DNA replication,16,AZD6738,-0.10577452732944558
DNA replication,16,Talazoparib,-0.08862121738762377
DNA replication,16,Niraparib,-0.12407269940082734
DNA replication,16,Olaparib,-0.10687142712220687
DNA replication,16,Ribociclib,-0.055425115379899664
DNA replication,16,Trametinib,0.06697219173616988
DNA replication,16,Erlotinib,-0.005929801081671463
DNA replication,16,Selumetinib,0.04937578801429254
DNA replication,17,MK-1775,0.07223631698940987
DNA replication,17,Paclitaxel,0.035662125235297236
DNA replication,17,Gefitinib,0.06689025320203232
DNA replication,17,Gemcitabine,0.07564923406333467
DNA replication,17,5-Fluorouracil,0.08971795615575313
DNA replication,17,Palbociclib,0.0607046073328352
DNA replication,17,Docetaxel,0.017428880696096147
DNA replication,17,Cisplatin,0.020587022196785442
DNA replication,17,AZD7762,0.06158814913917382
DNA replication,17,AZD6738,0.050774977048239064
DNA replication,17,Talazoparib,0.028142182909719697
DNA replication,17,Niraparib,0.036003934521863803
DNA replication,17,Olaparib,-0.009117099642732348
DNA replication,17,Ribociclib,0.04031104438045887
DNA replication,17,Trametinib,0.09126998056892761
DNA replication,17,Erlotinib,0.04671271664426507
DNA replication,17,Selumetinib,0.08480221919547032
DNA replication,18,MK-1775,-0.18556149634209546
DNA replication,18,Paclitaxel,-0.17229934663105415
DNA replication,18,Gefitinib,-0.08376579565376115
DNA replication,18,Gemcitabine,-0.17743106362980346
DNA replication,18,5-Fluorouracil,-0.1872440657247339
DNA replication,18,Palbociclib,-0.17581484890837293
DNA replication,18,Docetaxel,-0.15463438181053327
DNA replication,18,Cisplatin,-0.15561422730835134
DNA replication,18,AZD7762,-0.182896147623702
DNA replication,18,AZD6738,-0.1585865579857751
DNA replication,18,Talazoparib,-0.11518634805566207
DNA replication,18,Niraparib,-0.16518573846241258
DNA replication,18,Olaparib,-0.13552603641779082
DNA replication,18,Ribociclib,-0.11207852665222198
DNA replication,18,Trametinib,0.02440717056488131
DNA replication,18,Erlotinib,-0.07589613083113322
DNA replication,18,Selumetinib,-0.031222584118692633
DNA replication,19,MK-1775,0.1250320151473571
DNA replication,19,Paclitaxel,0.0801580617787103
DNA replication,19,Gefitinib,-0.033827387575477416
DNA replication,19,Gemcitabine,0.13862159694568477
DNA replication,19,5-Fluorouracil,0.10141874202496756
DNA replication,19,Palbociclib,0.15124912644855532
DNA replication,19,Docetaxel,0.047837117418915
DNA replication,19,Cisplatin,0.13516264983054457
DNA replication,19,AZD7762,0.11859151294373499
DNA replication,19,AZD6738,0.1276433055964571
DNA replication,19,Talazoparib,0.1495867532856501
DNA replication,19,Niraparib,0.14056376103852605
DNA replication,19,Olaparib,0.08654160726966403
DNA replication,19,Ribociclib,0.09034806854404517
DNA replication,19,Trametinib,0.06792076483939748
DNA replication,19,Erlotinib,-0.03976588398727353
DNA replication,19,Selumetinib,0.03688961600456022
DNA replication,20,MK-1775,0.0071332991807756835
DNA replication,20,Paclitaxel,0.0071622606110056655
DNA replication,20,Gefitinib,-0.018828472191391114
DNA replication,20,Gemcitabine,0.044162270502518766
DNA replication,20,5-Fluorouracil,-0.02208482731603453
DNA replication,20,Palbociclib,0.033062221718164
DNA replication,20,Docetaxel,-0.029476548197067857
DNA replication,20,Cisplatin,0.06450083169222395
DNA replication,20,AZD7762,-0.0031378639990559355
DNA replication,20,AZD6738,0.004954911952881432
DNA replication,20,Talazoparib,0.07982819131842599
DNA replication,20,Niraparib,0.07973047237035848
DNA replication,20,Olaparib,0.08755919092943648
DNA replication,20,Ribociclib,0.009120872219823465
DNA replication,20,Trametinib,-0.12779768221144788
DNA replication,20,Erlotinib,-0.0074187498461639675
DNA replication,20,Selumetinib,-0.08728275764343671
DNA replication,21,MK-1775,-0.052991711142053394
DNA replication,21,Paclitaxel,-0.003933900768800603
DNA replication,21,Gefitinib,-0.07270066602088121
DNA replication,21,Gemcitabine,0.00033010049547279246
DNA replication,21,5-Fluorouracil,0.04004721702278797
DNA replication,21,Palbociclib,-0.035934648129748635
DNA replication,21,Docetaxel,0.046631157936358685
DNA replication,21,Cisplatin,-0.04650936553764629
DNA replication,21,AZD7762,-0.041693095792863434
DNA replication,21,AZD6738,-0.029698163928136085
DNA replication,21,Talazoparib,-0.05534076147628302
DNA replication,21,Niraparib,-0.06645840814269359
DNA replication,21,Olaparib,-0.06205493654364308
DNA replication,21,Ribociclib,-0.026991385872296884
DNA replication,21,Trametinib,0.053266396160620684
DNA replication,21,Erlotinib,-0.07212148342331925
DNA replication,21,Selumetinib,-0.02765078174008278
DNA replication,22,MK-1775,-0.08015164379695161
DNA replication,22,Paclitaxel,-0.05771511568124575
DNA replication,22,Gefitinib,-0.02600299367794291
DNA replication,22,Gemcitabine,-0.026490185203630598
DNA replication,22,5-Fluorouracil,-0.0928906704858642
DNA replication,22,Palbociclib,-0.05491640437814705
DNA replication,22,Docetaxel,-0.030402347821959826
DNA replication,22,Cisplatin,-0.013989682001655793
DNA replication,22,AZD7762,-0.06784512926942433
DNA replication,22,AZD6738,-0.05038803485769217
DNA replication,22,Talazoparib,0.002206198482181819
DNA replication,22,Niraparib,-0.041523398834319686
DNA replication,22,Olaparib,-0.035188574796286586
DNA replication,22,Ribociclib,-0.026320465241568003
DNA replication,22,Trametinib,-0.059973808193439344
DNA replication,22,Erlotinib,-0.04518003819044199
DNA replication,22,Selumetinib,-0.06222960226225805
DNA replication,23,MK-1775,0.06906769728565378
DNA replication,23,Paclitaxel,0.009897263984471705
DNA replication,23,Gefitinib,-0.006132186040498615
DNA replication,23,Gemcitabine,0.056350707967797835
DNA replication,23,5-Fluorouracil,0.011902917789334234
DNA replication,23,Palbociclib,-0.031420805621305524
DNA replication,23,Docetaxel,0.04438382914955202
DNA replication,23,Cisplatin,0.07760239383818542
DNA replication,23,AZD7762,0.04500316413401757
DNA replication,23,AZD6738,0.05870293278762852
DNA replication,23,Talazoparib,0.09413973855580689
DNA replication,23,Niraparib,0.04386605419030949
DNA replication,23,Olaparib,0.05225382726795718
DNA replication,23,Ribociclib,-0.022267751297916045
DNA replication,23,Trametinib,0.04519804994570019
DNA replication,23,Erlotinib,0.03158157703383887
DNA replication,23,Selumetinib,0.06944311471325769
DNA replication,24,MK-1775,-0.05173979063577355
DNA replication,24,Paclitaxel,-0.06489513500880228
DNA replication,24,Gefitinib,-0.009169593672744118
DNA replication,24,Gemcitabine,-0.07727769916964196
DNA replication,24,5-Fluorouracil,-0.05428377278872348
DNA replication,24,Palbociclib,-0.09640351540007097
DNA replication,24,Docetaxel,-0.07129744027939983
DNA replication,24,Cisplatin,-0.07045821399299451
DNA replication,24,AZD7762,-0.07266673583057999
DNA replication,24,AZD6738,-0.05697398831099193
DNA replication,24,Talazoparib,-0.030891126415607793
DNA replication,24,Niraparib,-0.038365613787941136
DNA replication,24,Olaparib,-0.0478084432575651
DNA replication,24,Ribociclib,-0.06206846261272586
DNA replication,24,Trametinib,-0.011852632097131896
DNA replication,24,Erlotinib,-0.0014773089839552756
DNA replication,24,Selumetinib,-0.011238392136845174
DNA replication,25,MK-1775,-0.03130834123695901
DNA replication,25,Paclitaxel,-0.03138659920808086
DNA replication,25,Gefitinib,-0.08227015286528379
DNA replication,25,Gemcitabine,-0.004224067155552785
DNA replication,25,5-Fluorouracil,0.012933820486519821
DNA replication,25,Palbociclib,0.011515906654457397
DNA replication,25,Docetaxel,-0.04900861763003842
DNA replication,25,Cisplatin,-0.01501621403026021
DNA replication,25,AZD7762,-0.05891164371413895
DNA replication,25,AZD6738,-0.028101351663764006
DNA replication,25,Talazoparib,-0.027921510153408165
DNA replication,25,Niraparib,-0.0574059023808872
DNA replication,25,Olaparib,-0.06265728368468525
DNA replication,25,Ribociclib,-0.0032893881777095444
DNA replication,25,Trametinib,0.004926801652848836
DNA replication,25,Erlotinib,-0.08911788636307696
DNA replication,25,Selumetinib,-0.019580641250692116
DNA replication,26,MK-1775,-0.03021721532742863
DNA replication,26,Paclitaxel,-0.03259580217985945
DNA replication,26,Gefitinib,0.016614314491687793
DNA replication,26,Gemcitabine,-0.009820800287820026
DNA replication,26,5-Fluorouracil,0.03553415665994426
DNA replication,26,Palbociclib,0.00801109050257795
DNA replication,26,Docetaxel,-0.008580220565676202
DNA replication,26,Cisplatin,-0.007567398584961541
DNA replication,26,AZD7762,-0.03625975665497551
DNA replication,26,AZD6738,-0.01454779337595272
DNA replication,26,Talazoparib,-0.0130516905170984
DNA replication,26,Niraparib,-0.021871561692792144
DNA replication,26,Olaparib,-0.06083814241064455
DNA replication,26,Ribociclib,0.002837622071048208
DNA replication,26,Trametinib,0.10310917861105212
DNA replication,26,Erlotinib,0.015105122630608803
DNA replication,26,Selumetinib,0.036564737307865976
DNA replication,27,MK-1775,-0.17919170695541295
DNA replication,27,Paclitaxel,-0.2099187722745948
DNA replication,27,Gefitinib,-0.08988864226560736
DNA replication,27,Gemcitabine,-0.21347092964810824
DNA replication,27,5-Fluorouracil,-0.1329974896259881
DNA replication,27,Palbociclib,-0.1949792185921986
DNA replication,27,Docetaxel,-0.16724556651597197
DNA replication,27,Cisplatin,-0.22928407758534822
DNA replication,27,AZD7762,-0.14876308928976864
DNA replication,27,AZD6738,-0.15847377173286195
DNA replication,27,Talazoparib,-0.18889776569121774
DNA replication,27,Niraparib,-0.24857266616074258
DNA replication,27,Olaparib,-0.20402669696383455
DNA replication,27,Ribociclib,-0.10750975176672777
DNA replication,27,Trametinib,0.198195005890051
DNA replication,27,Erlotinib,-0.08953052348417737
DNA replication,27,Selumetinib,0.13137507444513785
DNA replication,28,MK-1775,0.07273080063057244
DNA replication,28,Paclitaxel,0.05871972535638777
DNA replication,28,Gefitinib,0.13188361323631675
DNA replication,28,Gemcitabine,0.0641742277316161
DNA replication,28,5-Fluorouracil,0.0526984852872944
DNA replication,28,Palbociclib,0.049338649116852644
DNA replication,28,Docetaxel,0.0832826302228203
DNA replication,28,Cisplatin,0.0385878737870532
DNA replication,28,AZD7762,0.07620106547698602
DNA replication,28,AZD6738,0.04808420944151826
DNA replication,28,Talazoparib,0.02350796301310211
DNA replication,28,Niraparib,-0.00777155481474001
DNA replication,28,Olaparib,0.000828379717245347
DNA replication,28,Ribociclib,0.054512312748481125
DNA replication,28,Trametinib,0.08251546239028183
DNA replication,28,Erlotinib,0.15014348444881612
DNA replication,28,Selumetinib,0.07362796086917416
DNA replication,29,MK-1775,0.0015179562017601832
DNA replication,29,Paclitaxel,0.02844716356261017
DNA replication,29,Gefitinib,0.023045983344072138
DNA replication,29,Gemcitabine,-0.009111164734869491
DNA replication,29,5-Fluorouracil,0.01735288847134946
DNA replication,29,Palbociclib,-0.07012939059612348
DNA replication,29,Docetaxel,0.03176162575852163
DNA replication,29,Cisplatin,-0.008599382447533
DNA replication,29,AZD7762,-0.014442828319448023
DNA replication,29,AZD6738,-0.015387329799839481
DNA replication,29,Talazoparib,-0.021553952108053966
DNA replication,29,Niraparib,-0.009637002172222285
DNA replication,29,Olaparib,-0.002199412444121577
DNA replication,29,Ribociclib,0.020971065943957444
DNA replication,29,Trametinib,0.04729742008635061
DNA replication,29,Erlotinib,0.01152446389724236
DNA replication,29,Selumetinib,0.05517152458811624
DNA replication,30,MK-1775,0.12528723918897872
DNA replication,30,Paclitaxel,0.08808472932104422
DNA replication,30,Gefitinib,0.07218271879049337
DNA replication,30,Gemcitabine,0.1515648488749324
DNA replication,30,5-Fluorouracil,0.09530180731746535
DNA replication,30,Palbociclib,0.12465897930085278
DNA replication,30,Docetaxel,0.06868905976043366
DNA replication,30,Cisplatin,0.13232606291784454
DNA replication,30,AZD7762,0.14083534058204883
DNA replication,30,AZD6738,0.10524402017776659
DNA replication,30,Talazoparib,0.12232638726746028
DNA replication,30,Niraparib,0.11509780751161505
DNA replication,30,Olaparib,0.07907593024504958
DNA replication,30,Ribociclib,0.06213970451059898
DNA replication,30,Trametinib,0.003912093432932435
DNA replication,30,Erlotinib,0.06387667721531362
DNA replication,30,Selumetinib,0.02482052079506602
DNA replication,31,MK-1775,-0.1939450137687562
DNA replication,31,Paclitaxel,-0.1844889802793133
DNA replication,31,Gefitinib,-0.14887184992688332
DNA replication,31,Gemcitabine,-0.12734529500977765
DNA replication,31,5-Fluorouracil,-0.11714788111137361
DNA replication,31,Palbociclib,-0.17131353181601472
DNA replication,31,Docetaxel,-0.1638373766455704
DNA replication,31,Cisplatin,-0.15881240653382747
DNA replication,31,AZD7762,-0.12316401439928265
DNA replication,31,AZD6738,-0.12627349205607982
DNA replication,31,Talazoparib,-0.12780439923895157
DNA replication,31,Niraparib,-0.17226463432111208
DNA replication,31,Olaparib,-0.16337372827921487
DNA replication,31,Ribociclib,-0.17375811477881772
DNA replication,31,Trametinib,0.027292133877719272
DNA replication,31,Erlotinib,-0.11259854419930616
DNA replication,31,Selumetinib,-0.06602999060766325
DNA replication,32,MK-1775,-0.06680297785152195
DNA replication,32,Paclitaxel,-0.044694042847734414
DNA replication,32,Gefitinib,-0.03314098557656364
DNA replication,32,Gemcitabine,-0.027853902811513075
DNA replication,32,5-Fluorouracil,-0.05516232318057693
DNA replication,32,Palbociclib,-0.05001888617662703
DNA replication,32,Docetaxel,-0.02697424840588058
DNA replication,32,Cisplatin,-0.09021892678923095
DNA replication,32,AZD7762,-0.05183380601730647
DNA replication,32,AZD6738,-0.0535428064431016
DNA replication,32,Talazoparib,-0.06525677332861608
DNA replication,32,Niraparib,-0.13802014694187767
DNA replication,32,Olaparib,-0.1081862852560556
DNA replication,32,Ribociclib,-0.07967530993216032
DNA replication,32,Trametinib,0.07371491417042066
DNA replication,32,Erlotinib,0.011933535472921291
DNA replication,32,Selumetinib,0.007526153275666578
DNA replication,33,MK-1775,-0.06952680151482772
DNA replication,33,Paclitaxel,-0.03726818491424633
DNA replication,33,Gefitinib,-0.0021463663296574474
DNA replication,33,Gemcitabine,-0.1078096716454716
DNA replication,33,5-Fluorouracil,-0.03793949660479564
DNA replication,33,Palbociclib,-0.08679224260840722
DNA replication,33,Docetaxel,-0.044966439274772896
DNA replication,33,Cisplatin,-0.10130466757499895
DNA replication,33,AZD7762,-0.06371429537576363
DNA replication,33,AZD6738,-0.06385155737273131
DNA replication,33,Talazoparib,-0.08041646030593298
DNA replication,33,Niraparib,-0.06415380060687884
DNA replication,33,Olaparib,-0.08062482617966069
DNA replication,33,Ribociclib,-0.017086208677341373
DNA replication,33,Trametinib,-0.034828132659452914
DNA replication,33,Erlotinib,-0.015103259345582093
DNA replication,33,Selumetinib,-0.027410141929410943
DNA replication,34,MK-1775,0.0012307572689394296
DNA replication,34,Paclitaxel,0.01917363999170953
DNA replication,34,Gefitinib,0.009859653231154768
DNA replication,34,Gemcitabine,-0.014480209037576477
DNA replication,34,5-Fluorouracil,0.012294506690688474
DNA replication,34,Palbociclib,-0.05737950617299145
DNA replication,34,Docetaxel,0.03910303781653726
DNA replication,34,Cisplatin,0.015299088301537487
DNA replication,34,AZD7762,0.012182272522227724
DNA replication,34,AZD6738,0.05804512416264315
DNA replication,34,Talazoparib,0.05668524814240834
DNA replication,34,Niraparib,0.016749828221223
DNA replication,34,Olaparib,-0.007057801631915634
DNA replication,34,Ribociclib,-0.05946170385683897
DNA replication,34,Trametinib,-0.05474336009179324
DNA replication,34,Erlotinib,-0.016059883680406593
DNA replication,34,Selumetinib,-0.049665770372893936
DNA replication,35,MK-1775,-0.0380628874798978
DNA replication,35,Paclitaxel,-0.029897144366173693
DNA replication,35,Gefitinib,0.027197382383583213
DNA replication,35,Gemcitabine,-0.06235347621125603
DNA replication,35,5-Fluorouracil,-0.028012259035264622
DNA replication,35,Palbociclib,-0.007982198082738355
DNA replication,35,Docetaxel,-0.06011902975366584
DNA replication,35,Cisplatin,-0.05364790952071938
DNA replication,35,AZD7762,0.0028975922446856698
DNA replication,35,AZD6738,-0.04092572140760371
DNA replication,35,Talazoparib,-0.04681308099700011
DNA replication,35,Niraparib,-0.05566281074015892
DNA replication,35,Olaparib,-0.05711104327628998
DNA replication,35,Ribociclib,0.02065824109113971
DNA replication,35,Trametinib,0.081414398960609
DNA replication,35,Erlotinib,0.06074803762731584
DNA replication,35,Selumetinib,0.07630688166368808
DNA replication,36,MK-1775,-0.07508431364745864
DNA replication,36,Paclitaxel,-0.08634748057410342
DNA replication,36,Gefitinib,-0.09060000308247153
DNA replication,36,Gemcitabine,-0.10019914146266953
DNA replication,36,5-Fluorouracil,-0.08439577002094009
DNA replication,36,Palbociclib,-0.07436599469381278
DNA replication,36,Docetaxel,-0.06614286925503145
DNA replication,36,Cisplatin,-0.09837240902740892
DNA replication,36,AZD7762,-0.06941647663843137
DNA replication,36,AZD6738,-0.03175566766448264
DNA replication,36,Talazoparib,-0.05252126617808726
DNA replication,36,Niraparib,-0.09232423183774421
DNA replication,36,Olaparib,-0.08198785368197772
DNA replication,36,Ribociclib,-0.06854162981311251
DNA replication,36,Trametinib,-0.09528335849534904
DNA replication,36,Erlotinib,-0.07208863439840392
DNA replication,36,Selumetinib,-0.12095457242094322
DNA replication,37,MK-1775,0.03668315942289692
DNA replication,37,Paclitaxel,0.0027628836383101524
DNA replication,37,Gefitinib,-0.013679801599250637
DNA replication,37,Gemcitabine,0.08650868923419215
DNA replication,37,5-Fluorouracil,0.08434044655810999
DNA replication,37,Palbociclib,0.04504645701554679
DNA replication,37,Docetaxel,0.000565161956074102
DNA replication,37,Cisplatin,0.007375526234248053
DNA replication,37,AZD7762,0.029557819459642743
DNA replication,37,AZD6738,-0.02155383709045973
DNA replication,37,Talazoparib,-0.01452306459319082
DNA replication,37,Niraparib,-0.04520409987115729
DNA replication,37,Olaparib,-0.07798570147275427
DNA replication,37,Ribociclib,0.024085121301005416
DNA replication,37,Trametinib,0.1538712046781796
DNA replication,37,Erlotinib,-0.008627009673669781
DNA replication,37,Selumetinib,0.12166876267062572
DNA replication,38,MK-1775,-0.11682102411205843
DNA replication,38,Paclitaxel,-0.047420212869962716
DNA replication,38,Gefitinib,-0.02198071338972723
DNA replication,38,Gemcitabine,-0.09516921503482387
DNA replication,38,5-Fluorouracil,-0.07038559188399049
DNA replication,38,Palbociclib,-0.10231515523760885
DNA replication,38,Docetaxel,-0.030197098923855702
DNA replication,38,Cisplatin,-0.09487902564455285
DNA replication,38,AZD7762,-0.10618688840831982
DNA replication,38,AZD6738,-0.09099554858906767
DNA replication,38,Talazoparib,-0.08538057366635372
DNA replication,38,Niraparib,-0.11968061454360673
DNA replication,38,Olaparib,-0.14366373824203887
DNA replication,38,Ribociclib,-0.07016478110656588
DNA replication,38,Trametinib,0.014834693263028444
DNA replication,38,Erlotinib,-0.038262558023500856
DNA replication,38,Selumetinib,-0.009752778882585668
DNA replication,39,MK-1775,-0.07995949540401195
DNA replication,39,Paclitaxel,-0.01788052018317242
DNA replication,39,Gefitinib,-0.013273559456390043
DNA replication,39,Gemcitabine,-0.037798600051849936
DNA replication,39,5-Fluorouracil,-0.041340083792617756
DNA replication,39,Palbociclib,-0.05214083428323011
DNA replication,39,Docetaxel,-0.025695298757598916
DNA replication,39,Cisplatin,-0.11281988405766429
DNA replication,39,AZD7762,-0.0545729040171275
DNA replication,39,AZD6738,-0.0790584935777626
DNA replication,39,Talazoparib,-0.08572500535406902
DNA replication,39,Niraparib,-0.09759716743870309
DNA replication,39,Olaparib,-0.12684197801737732
DNA replication,39,Ribociclib,-0.02819398683416602
DNA replication,39,Trametinib,0.04639236964078395
DNA replication,39,Erlotinib,-0.0007403682541318344
DNA replication,39,Selumetinib,0.031289248316314945
DNA replication,40,MK-1775,-0.06975768783350789
DNA replication,40,Paclitaxel,-0.0548821863280426
DNA replication,40,Gefitinib,-0.06046997109147786
DNA replication,40,Gemcitabine,-0.08132305198726249
DNA replication,40,5-Fluorouracil,-0.13778132440919488
DNA replication,40,Palbociclib,-0.03917774174442666
DNA replication,40,Docetaxel,-0.0855367910547642
DNA replication,40,Cisplatin,-0.0633788350603992
DNA replication,40,AZD7762,-0.06132871545360294
DNA replication,40,AZD6738,-0.057970661772131275
DNA replication,40,Talazoparib,-0.04865665200805767
DNA replication,40,Niraparib,-0.04941268565852518
DNA replication,40,Olaparib,-0.04196630858622443
DNA replication,40,Ribociclib,-0.028994900349906524
DNA replication,40,Trametinib,0.02889182158194739
DNA replication,40,Erlotinib,-0.05034437417891815
DNA replication,40,Selumetinib,0.020651639081230255
DNA replication,41,MK-1775,0.16376504113834292
DNA replication,41,Paclitaxel,0.11419758780500652
DNA replication,41,Gefitinib,0.14787980017303246
DNA replication,41,Gemcitabine,0.16313269740872258
DNA replication,41,5-Fluorouracil,0.1689796628190214
DNA replication,41,Palbociclib,0.16511870715806656
DNA replication,41,Docetaxel,0.10017168733899945
DNA replication,41,Cisplatin,0.1500462715781633
DNA replication,41,AZD7762,0.19732121722659915
DNA replication,41,AZD6738,0.17879142272393408
DNA replication,41,Talazoparib,0.15648723385216237
DNA replication,41,Niraparib,0.18850527965262845
DNA replication,41,Olaparib,0.15922674591532263
DNA replication,41,Ribociclib,0.14220469405204914
DNA replication,41,Trametinib,0.021034946715799117
DNA replication,41,Erlotinib,0.172661882088103
DNA replication,41,Selumetinib,0.04706292221521126
DNA replication,42,MK-1775,0.06217423279239024
DNA replication,42,Paclitaxel,0.04632970805544124
DNA replication,42,Gefitinib,0.014966848478811802
DNA replication,42,Gemcitabine,0.0454243815676484
DNA replication,42,5-Fluorouracil,0.034232318517763656
DNA replication,42,Palbociclib,0.022985714256877735
DNA replication,42,Docetaxel,0.027965147989487554
DNA replication,42,Cisplatin,0.06557134644886628
DNA replication,42,AZD7762,0.04313021762939077
DNA replication,42,AZD6738,0.06145093314924383
DNA replication,42,Talazoparib,0.010598273217854134
DNA replication,42,Niraparib,0.0434396609649378
DNA replication,42,Olaparib,0.03268783925877142
DNA replication,42,Ribociclib,0.06647664993314027
DNA replication,42,Trametinib,-0.07848289952914096
DNA replication,42,Erlotinib,0.026389728836820166
DNA replication,42,Selumetinib,-0.04967724912879923
DNA replication,43,MK-1775,-0.014671460293281063
DNA replication,43,Paclitaxel,-0.031144326147570796
DNA replication,43,Gefitinib,0.02063082089667256
DNA replication,43,Gemcitabine,-0.024510180322283897
DNA replication,43,5-Fluorouracil,-0.04325703602880132
DNA replication,43,Palbociclib,-0.04493995072266676
DNA replication,43,Docetaxel,-0.02749251768851279
DNA replication,43,Cisplatin,-0.03898769794815513
DNA replication,43,AZD7762,-0.02056765323391519
DNA replication,43,AZD6738,-0.01747715348016786
DNA replication,43,Talazoparib,-0.07738494157451266
DNA replication,43,Niraparib,-0.05873624188292082
DNA replication,43,Olaparib,-0.09664226836779222
DNA replication,43,Ribociclib,-0.010182944685048472
DNA replication,43,Trametinib,0.08601273336782327
DNA replication,43,Erlotinib,0.03302477179934214
DNA replication,43,Selumetinib,0.03497938079588034
DNA replication,44,MK-1775,-0.01246422665275107
DNA replication,44,Paclitaxel,-0.03317072912643447
DNA replication,44,Gefitinib,-0.0783229100555512
DNA replication,44,Gemcitabine,-0.059009454676281825
DNA replication,44,5-Fluorouracil,-0.0009635944010355263
DNA replication,44,Palbociclib,-0.024219128439337354
DNA replication,44,Docetaxel,-0.015585114144525096
DNA replication,44,Cisplatin,-0.06311956239946023
DNA replication,44,AZD7762,-0.026681390452297487
DNA replication,44,AZD6738,-0.027392314202303526
DNA replication,44,Talazoparib,-0.03369649755323072
DNA replication,44,Niraparib,-0.043946681523872703
DNA replication,44,Olaparib,-0.07434077090772576
DNA replication,44,Ribociclib,-0.012952591357900016
DNA replication,44,Trametinib,0.05609575996840236
DNA replication,44,Erlotinib,-0.06907031968680248
DNA replication,44,Selumetinib,0.05443435382310432
DNA replication,45,MK-1775,-0.027222019152269718
DNA replication,45,Paclitaxel,-0.04419012776384403
DNA replication,45,Gefitinib,0.02253907780273148
DNA replication,45,Gemcitabine,-0.007345736677339532
DNA replication,45,5-Fluorouracil,0.05294809647031706
DNA replication,45,Palbociclib,0.027710637055486542
DNA replication,45,Docetaxel,-0.04100746464766008
DNA replication,45,Cisplatin,-0.04284922964665905
DNA replication,45,AZD7762,-0.01972560942647397
DNA replication,45,AZD6738,-0.03601913984782252
DNA replication,45,Talazoparib,-0.049907353327838556
DNA replication,45,Niraparib,-0.06837519935424521
DNA replication,45,Olaparib,-0.1351019665478228
DNA replication,45,Ribociclib,0.023020403431112856
DNA replication,45,Trametinib,0.20537063154550753
DNA replication,45,Erlotinib,-0.001218220351167118
DNA replication,45,Selumetinib,0.1507266696586577
DNA replication,46,MK-1775,0.08863598564672437
DNA replication,46,Paclitaxel,0.048979828444357124
DNA replication,46,Gefitinib,0.0210638621389914
DNA replication,46,Gemcitabine,0.06759600116029749
DNA replication,46,5-Fluorouracil,0.04713124266619065
DNA replication,46,Palbociclib,-0.010148243935227175
DNA replication,46,Docetaxel,0.08327462499821506
DNA replication,46,Cisplatin,0.088124640426246
DNA replication,46,AZD7762,0.08064479323402099
DNA replication,46,AZD6738,0.0478106745988934
DNA replication,46,Talazoparib,0.07131090842966248
DNA replication,46,Niraparib,0.0918266887285748
DNA replication,46,Olaparib,0.0626232844838275
DNA replication,46,Ribociclib,-0.03218627053380355
