pathway,rep,drug,rho
Mitophagy,7,Trametinib,0.01523088286815234
Mitophagy,7,Erlotinib,-0.0021522552304826066
Mitophagy,7,Selumetinib,0.03195531520456684
Mitophagy,8,MK-1775,0.026195947194042273
Mitophagy,8,Paclitaxel,-0.01081611654134733
Mitophagy,8,Gefitinib,-0.03856298397965936
Mitophagy,8,Gemcitabine,0.039223438009312286
Mitophagy,8,5-Fluorouracil,0.006169451741032825
Mitophagy,8,Palbociclib,0.03432330913395725
Mitophagy,8,Docetaxel,0.008555273249341773
Mitophagy,8,Cisplatin,0.03536949747202829
Mitophagy,8,AZD7762,-0.0037219003390948713
Mitophagy,8,AZD6738,0.019571761892416682
Mitophagy,8,Talazoparib,0.019545307845741162
Mitophagy,8,Niraparib,0.004495416663887075
Mitophagy,8,Olaparib,-0.0024268022279368075
Mitophagy,8,Ribociclib,-0.013405806686248795
Mitophagy,8,Trametinib,0.057870389433471635
Mitophagy,8,Erlotinib,-0.021093168622004107
Mitophagy,8,Selumetinib,0.06858648667486665
Mitophagy,9,MK-1775,-0.024602769485648216
Mitophagy,9,Paclitaxel,-0.008522918750881322
Mitophagy,9,Gefitinib,-0.030385969141699606
Mitophagy,9,Gemcitabine,0.010647799793934477
Mitophagy,9,5-Fluorouracil,0.022317415895109476
Mitophagy,9,Palbociclib,0.020371640366963865
Mitophagy,9,Docetaxel,0.004235695458689565
Mitophagy,9,Cisplatin,-0.011653858690763927
Mitophagy,9,AZD7762,0.008946712578623152
Mitophagy,9,AZD6738,0.029509627087655598
Mitophagy,9,Talazoparib,0.01624370479952318
Mitophagy,9,Niraparib,0.0539937444230844
Mitophagy,9,Olaparib,-0.01313330700197209
Mitophagy,9,Ribociclib,0.04814130417529969
Mitophagy,9,Trametinib,0.004762326493083646
Mitophagy,9,Erlotinib,-0.003790128775998864
Mitophagy,9,Selumetinib,0.017168055197403543
Mitophagy,10,MK-1775,0.018934978483658646
Mitophagy,10,Paclitaxel,-0.015240613356625162
Mitophagy,10,Gefitinib,-0.02892349742740147
Mitophagy,10,Gemcitabine,0.025988639482181587
Mitophagy,10,5-Fluorouracil,0.058899083792847785
Mitophagy,10,Palbociclib,0.04148616787764572
Mitophagy,10,Docetaxel,0.010321759478897604
Mitophagy,10,Cisplatin,0.033534690801651924
Mitophagy,10,AZD7762,0.004301059933137972
Mitophagy,10,AZD6738,-0.029764253037787188
Mitophagy,10,Talazoparib,0.01404663871432413
Mitophagy,10,Niraparib,-0.015485646839397023
Mitophagy,10,Olaparib,-0.027932436824861098
Mitophagy,10,Ribociclib,0.03507640963838238
Mitophagy,10,Trametinib,0.04761829617076524
Mitophagy,10,Erlotinib,0.03845415433198816
Mitophagy,10,Selumetinib,0.01794863360248217
Mitophagy,11,MK-1775,-0.035432596124229124
Mitophagy,11,Paclitaxel,-0.04181013769676347
Mitophagy,11,Gefitinib,-0.0304962710145771
Mitophagy,11,Gemcitabine,-0.03955436663146361
Mitophagy,11,5-Fluorouracil,-0.05591555040174495
Mitophagy,11,Palbociclib,-0.040387807355121014
Mitophagy,11,Docetaxel,-0.03680226035337925
Mitophagy,11,Cisplatin,-0.08638842683765335
Mitophagy,11,AZD7762,-0.06966056697693046
Mitophagy,11,AZD6738,-0.03589931451814184
Mitophagy,11,Talazoparib,-0.041173814358382396
Mitophagy,11,Niraparib,-0.06135960917941617
Mitophagy,11,Olaparib,-0.026890906501967606
Mitophagy,11,Ribociclib,-0.0004965539578589336
Mitophagy,11,Trametinib,0.08582293133380613
Mitophagy,11,Erlotinib,-0.02793186173688989
Mitophagy,11,Selumetinib,0.07595285750861308
Mitophagy,12,MK-1775,-0.0989180754980089
Mitophagy,12,Paclitaxel,-0.08335375662415079
Mitophagy,12,Gefitinib,-0.013602785818146602
Mitophagy,12,Gemcitabine,-0.04785040167594437
Mitophagy,12,5-Fluorouracil,-0.09700434375446412
Mitophagy,12,Palbociclib,-0.06824429822270385
Mitophagy,12,Docetaxel,-0.08457543949128776
Mitophagy,12,Cisplatin,-0.021802827178473486
Mitophagy,12,AZD7762,-0.08661609266369476
Mitophagy,12,AZD6738,-0.10304959949723509
Mitophagy,12,Talazoparib,-0.06989998760110334
Mitophagy,12,Niraparib,-0.043737142470683735
Mitophagy,12,Olaparib,-0.07886685126223758
Mitophagy,12,Ribociclib,-0.06754652059125485
Mitophagy,12,Trametinib,0.06234669017319579
Mitophagy,12,Erlotinib,-0.04573536613895827
Mitophagy,12,Selumetinib,0.07211352420579777
Mitophagy,13,MK-1775,0.03716669338908773
Mitophagy,13,Paclitaxel,0.010658864486500498
Mitophagy,13,Gefitinib,-0.016276967887777792
Mitophagy,13,Gemcitabine,0.051591693981428335
Mitophagy,13,5-Fluorouracil,0.02815483484508625
Mitophagy,13,Palbociclib,-0.0011778721858810392
Mitophagy,13,Docetaxel,0.008236801030815291
Mitophagy,13,Cisplatin,0.052361966810062936
Mitophagy,13,AZD7762,0.07862395710671861
Mitophagy,13,AZD6738,0.05184070707296095
Mitophagy,13,Talazoparib,-0.006467278299561484
Mitophagy,13,Niraparib,0.02829922793289689
Mitophagy,13,Olaparib,0.010345211507004225
Mitophagy,13,Ribociclib,-0.053124487452845655
Mitophagy,13,Trametinib,0.013349195026363182
Mitophagy,13,Erlotinib,0.01829775800804249
Mitophagy,13,Selumetinib,0.029411402062173447
Mitophagy,14,MK-1775,0.026436057923780603
Mitophagy,14,Paclitaxel,-0.013025880568950631
Mitophagy,14,Gefitinib,-0.002358573791032814
Mitophagy,14,Gemcitabine,0.04154562023352712
Mitophagy,14,5-Fluorouracil,0.005516933925382566
Mitophagy,14,Palbociclib,0.022242838614919245
Mitophagy,14,Docetaxel,0.022517719164977554
Mitophagy,14,Cisplatin,0.028214736008167166
Mitophagy,14,AZD7762,0.007951879398991663
Mitophagy,14,AZD6738,0.022269338540716575
Mitophagy,14,Talazoparib,0.05263090094891815
Mitophagy,14,Niraparib,0.04459291937887739
Mitophagy,14,Olaparib,0.05325519344694157
Mitophagy,14,Ribociclib,-0.008465570978392564
Mitophagy,14,Trametinib,0.01656437385226818
Mitophagy,14,Erlotinib,0.005148095504169272
Mitophagy,14,Selumetinib,-0.004901267746927247
Mitophagy,15,MK-1775,-0.0718745866555207
Mitophagy,15,Paclitaxel,-0.10082205374956206
Mitophagy,15,Gefitinib,-0.04725454152721741
Mitophagy,15,Gemcitabine,-0.007016096252243705
Mitophagy,15,5-Fluorouracil,-0.045917761039906274
Mitophagy,15,Palbociclib,-0.0761051642445792
Mitophagy,15,Docetaxel,-0.0608375446690239
Mitophagy,15,Cisplatin,-0.06736578194366391
Mitophagy,15,AZD7762,-0.06443435152275243
Mitophagy,15,AZD6738,-0.05697481643767046
Mitophagy,15,Talazoparib,-0.0454218051735374
Mitophagy,15,Niraparib,-0.04956812043538301
Mitophagy,15,Olaparib,-0.09281567901441883
Mitophagy,15,Ribociclib,-0.12554453354729672
Mitophagy,15,Trametinib,0.029387915469429357
Mitophagy,15,Erlotinib,-0.031235121036464947
Mitophagy,15,Selumetinib,0.02363666770105823
Mitophagy,16,MK-1775,-0.058176957329162636
Mitophagy,16,Paclitaxel,-0.051887818279562216
Mitophagy,16,Gefitinib,0.0119294408465663
Mitophagy,16,Gemcitabine,-0.06637722872467801
Mitophagy,16,5-Fluorouracil,-0.06269772387082051
Mitophagy,16,Palbociclib,-0.008546589420926608
Mitophagy,16,Docetaxel,-0.04787205976424648
Mitophagy,16,Cisplatin,-0.06806154637474894
Mitophagy,16,AZD7762,-0.05254493679898214
Mitophagy,16,AZD6738,-0.06102833550448212
Mitophagy,16,Talazoparib,-0.06321479696749212
Mitophagy,16,Niraparib,-0.032030835756945736
Mitophagy,16,Olaparib,-0.026084541152260058
Mitophagy,16,Ribociclib,-0.014161219241707403
Mitophagy,16,Trametinib,0.06449682907994435
Mitophagy,16,Erlotinib,-0.00139401324220566
Mitophagy,16,Selumetinib,0.05015176571560151
Mitophagy,17,MK-1775,0.08544401737133728
Mitophagy,17,Paclitaxel,0.055133200725715
Mitophagy,17,Gefitinib,0.006861489602064427
Mitophagy,17,Gemcitabine,0.06956307806405145
Mitophagy,17,5-Fluorouracil,0.07753326826404636
Mitophagy,17,Palbociclib,0.061845121803891796
Mitophagy,17,Docetaxel,0.06100016804645703
Mitophagy,17,Cisplatin,0.10156589553503999
Mitophagy,17,AZD7762,0.0439012725776662
Mitophagy,17,AZD6738,0.05902033534069706
Mitophagy,17,Talazoparib,0.07389793016637754
Mitophagy,17,Niraparib,0.06169341324142354
Mitophagy,17,Olaparib,0.008774071169666824
Mitophagy,17,Ribociclib,0.04657763998158798
Mitophagy,17,Trametinib,-0.03653425764539202
Mitophagy,17,Erlotinib,0.041414155123309204
Mitophagy,17,Selumetinib,-0.010163690739772463
Mitophagy,18,MK-1775,-0.044975881960663516
Mitophagy,18,Paclitaxel,-0.052167080998380314
Mitophagy,18,Gefitinib,-0.038396461506716675
Mitophagy,18,Gemcitabine,-0.039338041540214405
Mitophagy,18,5-Fluorouracil,-0.0759879838818944
Mitophagy,18,Palbociclib,-0.06024081038314897
Mitophagy,18,Docetaxel,-0.04895210948566265
Mitophagy,18,Cisplatin,-0.08858293953226024
Mitophagy,18,AZD7762,-0.05719751350364065
Mitophagy,18,AZD6738,-0.05134620042827952
Mitophagy,18,Talazoparib,-0.0642944441211172
Mitophagy,18,Niraparib,-0.05754776508162454
Mitophagy,18,Olaparib,-0.05618298931187503
Mitophagy,18,Ribociclib,-0.08449358098308297
Mitophagy,18,Trametinib,0.044724637527802626
Mitophagy,18,Erlotinib,-0.023232449867856282
Mitophagy,18,Selumetinib,0.00761496986193978
Mitophagy,19,MK-1775,-0.06636016011369258
Mitophagy,19,Paclitaxel,-0.07527719815300146
Mitophagy,19,Gefitinib,0.001852381358776452
Mitophagy,19,Gemcitabine,-0.05673804121816514
Mitophagy,19,5-Fluorouracil,-0.05007189749816029
Mitophagy,19,Palbociclib,-0.08629919668433719
Mitophagy,19,Docetaxel,-0.06556487133536619
Mitophagy,19,Cisplatin,-0.08688689008757669
Mitophagy,19,AZD7762,-0.07267600624867586
Mitophagy,19,AZD6738,-0.08096033250206283
Mitophagy,19,Talazoparib,-0.09982715155937402
Mitophagy,19,Niraparib,-0.06477786306971377
Mitophagy,19,Olaparib,-0.0805736433502233
Mitophagy,19,Ribociclib,-0.04406225120256645
Mitophagy,19,Trametinib,0.07938438442928614
Mitophagy,19,Erlotinib,-0.007777742761310198
Mitophagy,19,Selumetinib,0.08868574225799321
Mitophagy,20,MK-1775,0.03961380772416756
Mitophagy,20,Paclitaxel,-0.019389205966836746
Mitophagy,20,Gefitinib,0.007207669557212166
Mitophagy,20,Gemcitabine,0.06880610126931117
Mitophagy,20,5-Fluorouracil,0.02830638202725871
Mitophagy,20,Palbociclib,0.00981351973054092
Mitophagy,20,Docetaxel,0.000986241371013412
Mitophagy,20,Cisplatin,0.04022756461055848
Mitophagy,20,AZD7762,0.05747367074741423
Mitophagy,20,AZD6738,0.039072534925667576
Mitophagy,20,Talazoparib,0.014913894378423066
Mitophagy,20,Niraparib,0.007096700582288072
Mitophagy,20,Olaparib,0.005675934247661865
Mitophagy,20,Ribociclib,-0.009389668337565597
Mitophagy,20,Trametinib,0.045124093632602974
Mitophagy,20,Erlotinib,0.034929601181092666
Mitophagy,20,Selumetinib,0.021644746996948117
Mitophagy,21,MK-1775,0.02362719025129274
Mitophagy,21,Paclitaxel,0.03067353613082193
Mitophagy,21,Gefitinib,0.00823956140570823
Mitophagy,21,Gemcitabine,0.05697914109921394
Mitophagy,21,5-Fluorouracil,0.009175643598201215
Mitophagy,21,Palbociclib,0.04347338437357959
Mitophagy,21,Docetaxel,0.009856191258249875
Mitophagy,21,Cisplatin,0.03268270947406825
Mitophagy,21,AZD7762,0.02414219303126799
Mitophagy,21,AZD6738,-0.009671599464570094
Mitophagy,21,Talazoparib,0.032527182683135036
Mitophagy,21,Niraparib,0.027158207390984596
Mitophagy,21,Olaparib,-0.000542054918140828
Mitophagy,21,Ribociclib,-0.032154824723537964
Mitophagy,21,Trametinib,0.09694124510226329
Mitophagy,21,Erlotinib,0.02576230786023338
Mitophagy,21,Selumetinib,0.08906272392487878
Mitophagy,22,MK-1775,0.06131767376455576
Mitophagy,22,Paclitaxel,0.023465360496195103
Mitophagy,22,Gefitinib,-0.016021467803929965
Mitophagy,22,Gemcitabine,0.06729865767566465
Mitophagy,22,5-Fluorouracil,0.04927388242579467
Mitophagy,22,Palbociclib,0.05166815797521738
Mitophagy,22,Docetaxel,0.05083325675557713
Mitophagy,22,Cisplatin,0.025084555184406557
Mitophagy,22,AZD7762,0.023709496841731875
Mitophagy,22,AZD6738,0.02999175783919666
Mitophagy,22,Talazoparib,0.03416020248617431
Mitophagy,22,Niraparib,0.004130304812727203
Mitophagy,22,Olaparib,-0.0026192036595838065
Mitophagy,22,Ribociclib,-0.01591450144128547
Mitophagy,22,Trametinib,0.06993320468232025
Mitophagy,22,Erlotinib,2.760422261793386e-06
Mitophagy,22,Selumetinib,0.04833701811366084
Mitophagy,23,MK-1775,0.06467211589356824
Mitophagy,23,Paclitaxel,0.013911493041090494
Mitophagy,23,Gefitinib,-0.01922983758825587
Mitophagy,23,Gemcitabine,0.045048964140044494
Mitophagy,23,5-Fluorouracil,0.0065608106071985825
Mitophagy,23,Palbociclib,0.02880551254488569
Mitophagy,23,Docetaxel,0.02792889444357418
Mitophagy,23,Cisplatin,0.014679465517840263
Mitophagy,23,AZD7762,0.022125152484575562
Mitophagy,23,AZD6738,0.01034689076388015
Mitophagy,23,Talazoparib,0.008176163707762375
Mitophagy,23,Niraparib,-0.041105953977779976
Mitophagy,23,Olaparib,-0.01179395012054994
Mitophagy,23,Ribociclib,0.03228058496108149
Mitophagy,23,Trametinib,0.07703547211616961
Mitophagy,23,Erlotinib,-0.004252154452066533
Mitophagy,23,Selumetinib,0.04966774867551489
Mitophagy,24,MK-1775,0.1028270864594157
Mitophagy,24,Paclitaxel,0.05138507637513311
Mitophagy,24,Gefitinib,0.03887038000202891
Mitophagy,24,Gemcitabine,0.06827409888890704
Mitophagy,24,5-Fluorouracil,0.07059945559872292
Mitophagy,24,Palbociclib,0.08618301741172582
Mitophagy,24,Docetaxel,0.054927538081333646
Mitophagy,24,Cisplatin,0.09181661318731926
Mitophagy,24,AZD7762,0.07050875272390417
Mitophagy,24,AZD6738,0.09078200692359908
Mitophagy,24,Talazoparib,0.028809399973914008
Mitophagy,24,Niraparib,0.061981693339630155
Mitophagy,24,Olaparib,0.02942520417348242
Mitophagy,24,Ribociclib,0.04094138680393939
Mitophagy,24,Trametinib,0.009772354877125555
Mitophagy,24,Erlotinib,0.061831986438965564
Mitophagy,24,Selumetinib,0.02125695367620385
Mitophagy,25,MK-1775,0.11159105908430812
Mitophagy,25,Paclitaxel,0.07974084695735906
Mitophagy,25,Gefitinib,0.010378704630447318
Mitophagy,25,Gemcitabine,0.12203691098627356
Mitophagy,25,5-Fluorouracil,0.044143798676883596
Mitophagy,25,Palbociclib,0.08595037132251584
Mitophagy,25,Docetaxel,0.0758707583861672
Mitophagy,25,Cisplatin,0.07664121480662896
Mitophagy,25,AZD7762,0.09715106019767844
Mitophagy,25,AZD6738,0.10581061985051853
Mitophagy,25,Talazoparib,0.06572521698644242
Mitophagy,25,Niraparib,0.10565789948888481
Mitophagy,25,Olaparib,0.0925413620521531
Mitophagy,25,Ribociclib,0.05119469925314475
Mitophagy,25,Trametinib,0.04723590867695031
Mitophagy,25,Erlotinib,0.04952020410562204
Mitophagy,25,Selumetinib,0.03443737188477721
Mitophagy,26,MK-1775,0.03500206226546475
Mitophagy,26,Paclitaxel,-0.003576679124605691
Mitophagy,26,Gefitinib,-0.04091378258132146
Mitophagy,26,Gemcitabine,-0.045552005090218645
Mitophagy,26,5-Fluorouracil,-0.05928630202562085
Mitophagy,26,Palbociclib,-0.03348853443367139
Mitophagy,26,Docetaxel,-0.021191911348532474
Mitophagy,26,Cisplatin,0.004196531943491395
Mitophagy,26,AZD7762,-0.015805648790095418
Mitophagy,26,AZD6738,-0.009526332243043216
Mitophagy,26,Talazoparib,-0.041627144704325415
Mitophagy,26,Niraparib,-0.037768074382338264
Mitophagy,26,Olaparib,-0.02793574933157525
Mitophagy,26,Ribociclib,-0.03643421534192085
Mitophagy,26,Trametinib,0.0319265608060065
Mitophagy,26,Erlotinib,-0.009314032767592458
Mitophagy,26,Selumetinib,0.02601334526142464
Mitophagy,27,MK-1775,0.09338034639158752
Mitophagy,27,Paclitaxel,0.05934139545326248
Mitophagy,27,Gefitinib,0.0616630946035815
Mitophagy,27,Gemcitabine,0.048973318448523075
Mitophagy,27,5-Fluorouracil,0.01954894240171919
Mitophagy,27,Palbociclib,0.03330270050558687
Mitophagy,27,Docetaxel,0.08334557935251063
Mitophagy,27,Cisplatin,0.0574340126809198
Mitophagy,27,AZD7762,0.06291947779251791
Mitophagy,27,AZD6738,0.07842051398602444
Mitophagy,27,Talazoparib,0.0463263035346517
Mitophagy,27,Niraparib,0.02902275761123179
Mitophagy,27,Olaparib,0.03875506336204249
Mitophagy,27,Ribociclib,0.006955343958965403
Mitophagy,27,Trametinib,0.015539866133322413
Mitophagy,27,Erlotinib,0.04715100268888132
Mitophagy,27,Selumetinib,0.014773388885297783
Mitophagy,28,MK-1775,-0.0011599064308867328
Mitophagy,28,Paclitaxel,-0.024544800618150557
Mitophagy,28,Gefitinib,0.02340621844923618
Mitophagy,28,Gemcitabine,0.008989660148312886
Mitophagy,28,5-Fluorouracil,-0.0028293638077816763
Mitophagy,28,Palbociclib,0.012551858629987816
Mitophagy,28,Docetaxel,-0.0055033618809112545
Mitophagy,28,Cisplatin,0.037936368126232266
Mitophagy,28,AZD7762,-0.0343426894011977
Mitophagy,28,AZD6738,0.007559715409666216
Mitophagy,28,Talazoparib,0.04947606035295219
Mitophagy,28,Niraparib,0.015529974620217652
Mitophagy,28,Olaparib,0.0028905531679180967
Mitophagy,28,Ribociclib,0.006685788725101278
Mitophagy,28,Trametinib,0.03166940446880159
Mitophagy,28,Erlotinib,0.03340702127204398
Mitophagy,28,Selumetinib,0.04303519009302852
Mitophagy,29,MK-1775,0.01486761129850033
Mitophagy,29,Paclitaxel,-0.014361119820498942
Mitophagy,29,Gefitinib,0.014747923989932738
Mitophagy,29,Gemcitabine,0.031066781285533245
Mitophagy,29,5-Fluorouracil,-0.01016329967995204
Mitophagy,29,Palbociclib,0.021577093772102606
Mitophagy,29,Docetaxel,-0.028419743531581554
Mitophagy,29,Cisplatin,0.02712890090797189
Mitophagy,29,AZD7762,0.013089140245783398
Mitophagy,29,AZD6738,0.005387585138898697
Mitophagy,29,Talazoparib,0.0212495925501724
Mitophagy,29,Niraparib,-0.012534801448577588
Mitophagy,29,Olaparib,-0.028752834321066092
Mitophagy,29,Ribociclib,-0.05946087573016044
Mitophagy,29,Trametinib,0.07039930198122406
Mitophagy,29,Erlotinib,0.02378508640466732
Mitophagy,29,Selumetinib,0.05955703043894624
Mitophagy,30,MK-1775,0.016540588213779062
Mitophagy,30,Paclitaxel,0.05200607936996122
Mitophagy,30,Gefitinib,0.008230843072064734
Mitophagy,30,Gemcitabine,0.03982102342195286
Mitophagy,30,5-Fluorouracil,0.019885023812092537
Mitophagy,30,Palbociclib,0.03112631457131628
Mitophagy,30,Docetaxel,0.03315367220787126
Mitophagy,30,Cisplatin,0.04604264714373357
Mitophagy,30,AZD7762,0.019416005066294994
Mitophagy,30,AZD6738,0.04549051668433721
Mitophagy,30,Talazoparib,0.04863820318594135
Mitophagy,30,Niraparib,0.03144010539292195
Mitophagy,30,Olaparib,0.06668766121153552
Mitophagy,30,Ribociclib,0.026256561466207487
Mitophagy,30,Trametinib,-0.03129557428399822
Mitophagy,30,Erlotinib,0.03125080943631947
Mitophagy,30,Selumetinib,-0.021269812643240033
Mitophagy,31,MK-1775,0.023615826512981688
Mitophagy,31,Paclitaxel,-0.011154958373982468
Mitophagy,31,Gefitinib,-0.044877978984445246
Mitophagy,31,Gemcitabine,0.02400525308356419
Mitophagy,31,5-Fluorouracil,-0.0022211277659143517
Mitophagy,31,Palbociclib,0.03705479298474794
Mitophagy,31,Docetaxel,-0.002553034052298926
Mitophagy,31,Cisplatin,0.03826527243872495
Mitophagy,31,AZD7762,0.0002186254431340362
Mitophagy,31,AZD6738,-0.010244732136674947
Mitophagy,31,Talazoparib,0.026650542733521947
Mitophagy,31,Niraparib,0.020028519762668093
Mitophagy,31,Olaparib,0.018067699816040856
Mitophagy,31,Ribociclib,-0.006528858719518325
Mitophagy,31,Trametinib,0.03944673316677252
Mitophagy,31,Erlotinib,0.0038917353187517094
Mitophagy,31,Selumetinib,0.012681195842528031
Mitophagy,32,MK-1775,0.04142259741472652
Mitophagy,32,Paclitaxel,0.021342733797989077
Mitophagy,32,Gefitinib,0.013156356527858066
Mitophagy,32,Gemcitabine,0.02886509149304569
Mitophagy,32,5-Fluorouracil,-0.002936675223208894
Mitophagy,32,Palbociclib,0.00601083101138209
Mitophagy,32,Docetaxel,0.066882110340991
Mitophagy,32,Cisplatin,-0.008185503136414777
Mitophagy,32,AZD7762,0.01581082458183628
Mitophagy,32,AZD6738,0.04804979617732125
Mitophagy,32,Talazoparib,0.018227275226291365
Mitophagy,32,Niraparib,-0.015919401190800153
Mitophagy,32,Olaparib,0.020888644335924068
Mitophagy,32,Ribociclib,0.013019416580154266
Mitophagy,32,Trametinib,0.0728542375127123
Mitophagy,32,Erlotinib,0.006390607571240172
Mitophagy,32,Selumetinib,0.05052835632266667
Mitophagy,33,MK-1775,-0.008388118130430411
Mitophagy,33,Paclitaxel,0.005766430090810991
Mitophagy,33,Gefitinib,-0.0008085276804792828
Mitophagy,33,Gemcitabine,-0.04750295652725998
Mitophagy,33,5-Fluorouracil,-0.06419684019064395
Mitophagy,33,Palbociclib,-0.03901535990394283
Mitophagy,33,Docetaxel,0.007316073681858538
Mitophagy,33,Cisplatin,-0.023350987000481462
Mitophagy,33,AZD7762,-0.04453787195827345
Mitophagy,33,AZD6738,-0.020823038300168774
Mitophagy,33,Talazoparib,-0.0190117182225365
Mitophagy,33,Niraparib,-0.025534550020116575
Mitophagy,33,Olaparib,-0.053862417333979576
Mitophagy,33,Ribociclib,-0.04015646073379845
Mitophagy,33,Trametinib,0.005738296787259546
Mitophagy,33,Erlotinib,0.0055665755190571495
Mitophagy,33,Selumetinib,0.017955672679249742
Mitophagy,34,MK-1775,-0.016172991982583575
Mitophagy,34,Paclitaxel,-0.06490675178582067
Mitophagy,34,Gefitinib,0.0037681374119799107
Mitophagy,34,Gemcitabine,-0.07613118078672494
Mitophagy,34,5-Fluorouracil,-0.06648840473127174
Mitophagy,34,Palbociclib,-0.05421667183603663
Mitophagy,34,Docetaxel,-0.0628574146601507
Mitophagy,34,Cisplatin,-0.04422824459457564
Mitophagy,34,AZD7762,-0.006678312581475588
Mitophagy,34,AZD6738,-0.03730287422066953
Mitophagy,34,Talazoparib,-0.06353930760788477
Mitophagy,34,Niraparib,-0.07438010692495631
Mitophagy,34,Olaparib,-0.0903415585482111
Mitophagy,34,Ribociclib,0.03254894401196551
Mitophagy,34,Trametinib,0.06671873896549955
Mitophagy,34,Erlotinib,-0.0005398005732936967
Mitophagy,34,Selumetinib,0.08040797200747798
Mitophagy,35,MK-1775,0.011695288028209674
Mitophagy,35,Paclitaxel,0.008079709953231545
Mitophagy,35,Gefitinib,-0.05278242512757176
Mitophagy,35,Gemcitabine,0.02264293869033146
Mitophagy,35,5-Fluorouracil,0.014903772830129825
Mitophagy,35,Palbociclib,-0.0019358266345312874
Mitophagy,35,Docetaxel,-0.014231299543721177
Mitophagy,35,Cisplatin,0.04979682141977258
Mitophagy,35,AZD7762,-0.0013111315637953135
Mitophagy,35,AZD6738,0.0020476582302794855
Mitophagy,35,Talazoparib,0.0069072436010536534
Mitophagy,35,Niraparib,0.02495345813049022
Mitophagy,35,Olaparib,-0.013013389658216017
Mitophagy,35,Ribociclib,-0.012672569522959927
Mitophagy,35,Trametinib,0.0056719086318634164
Mitophagy,35,Erlotinib,-0.035613150743669254
Mitophagy,35,Selumetinib,0.013578977176138634
Mitophagy,36,MK-1775,0.03897955470248283
Mitophagy,36,Paclitaxel,0.028878111484713812
Mitophagy,36,Gefitinib,-0.00727295354370358
Mitophagy,36,Gemcitabine,-0.02629200988875268
Mitophagy,36,5-Fluorouracil,0.01407790049643894
Mitophagy,36,Palbociclib,-0.019399511654845037
Mitophagy,36,Docetaxel,0.04112028540650028
Mitophagy,36,Cisplatin,0.005109564610098406
Mitophagy,36,AZD7762,-0.002229823096039001
Mitophagy,36,AZD6738,0.020610347764897594
Mitophagy,36,Talazoparib,0.0027992982086469764
Mitophagy,36,Niraparib,-0.01811550112820758
Mitophagy,36,Olaparib,-0.015684696287991174
Mitophagy,36,Ribociclib,-0.0058413065446621375
Mitophagy,36,Trametinib,0.08350696005968031
Mitophagy,36,Erlotinib,-0.02758059800407668
Mitophagy,36,Selumetinib,0.06480990697146942
Mitophagy,37,MK-1775,0.028031789022766807
Mitophagy,37,Paclitaxel,0.01928603518480222
Mitophagy,37,Gefitinib,0.02017153263934784
Mitophagy,37,Gemcitabine,0.09550946008210875
Mitophagy,37,5-Fluorouracil,0.05264001034238207
Mitophagy,37,Palbociclib,0.05213857993837001
Mitophagy,37,Docetaxel,0.009541135062292006
Mitophagy,37,Cisplatin,0.042868414581378515
Mitophagy,37,AZD7762,0.011799102908771954
Mitophagy,37,AZD6738,0.019967031356786645
Mitophagy,37,Talazoparib,0.03277359637703779
Mitophagy,37,Niraparib,0.050046432602795246
Mitophagy,37,Olaparib,0.0004945296482002852
Mitophagy,37,Ribociclib,-0.03191459897620539
Mitophagy,37,Trametinib,0.09195274801186336
Mitophagy,37,Erlotinib,0.010157272758013794
Mitophagy,37,Selumetinib,0.11349045963561046
Mitophagy,38,MK-1775,0.07331863255122135
Mitophagy,38,Paclitaxel,0.06570932155491825
Mitophagy,38,Gefitinib,-0.0328898101542593
Mitophagy,38,Gemcitabine,0.10498042285528417
Mitophagy,38,5-Fluorouracil,0.07820315373642706
Mitophagy,38,Palbociclib,0.08456203994148156
Mitophagy,38,Docetaxel,0.042289094205902975
Mitophagy,38,Cisplatin,0.09994051290025835
Mitophagy,38,AZD7762,0.029024045808287293
Mitophagy,38,AZD6738,0.04907119842122249
Mitophagy,38,Talazoparib,0.07941870567940777
Mitophagy,38,Niraparib,0.0647907450402688
Mitophagy,38,Olaparib,0.05204143577843103
Mitophagy,38,Ribociclib,0.007863683907727364
Mitophagy,38,Trametinib,0.037796069664776624
Mitophagy,38,Erlotinib,-0.015910061762147754
Mitophagy,38,Selumetinib,0.057197007426225986
Mitophagy,39,MK-1775,0.04182603312828763
Mitophagy,39,Paclitaxel,0.030846200543297106
Mitophagy,39,Gefitinib,0.047379611659195506
Mitophagy,39,Gemcitabine,0.023504121425454452
Mitophagy,39,5-Fluorouracil,0.031235558103323065
Mitophagy,39,Palbociclib,-0.014919323294670495
Mitophagy,39,Docetaxel,0.05211404668537724
Mitophagy,39,Cisplatin,0.022802330072431178
Mitophagy,39,AZD7762,0.029289322387645634
Mitophagy,39,AZD6738,0.020205531840205595
Mitophagy,39,Talazoparib,0.058928758332162066
Mitophagy,39,Niraparib,0.001183416027149673
Mitophagy,39,Olaparib,0.00077075590253041
Mitophagy,39,Ribociclib,-0.04052495410222901
Mitophagy,39,Trametinib,0.08978066374813354
Mitophagy,39,Erlotinib,0.05950777990509208
Mitophagy,39,Selumetinib,0.09722579863041649
Mitophagy,40,MK-1775,-0.036651138524660114
Mitophagy,40,Paclitaxel,-0.058667369347489076
Mitophagy,40,Gefitinib,-0.05616431045457023
Mitophagy,40,Gemcitabine,-0.04642211319065478
